1, 1, 1, 112, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 470, 725, 32, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 470, 725, 32, 1, 1, 224, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 940, 1450, 4, 1, 1, 3, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 448, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 448, 1, 1, 56, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 118, 182, 448, 1, 1, 896, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 56, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 56, 1, 1, 448, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 8, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 896, 1, 1, 112, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 1, 1, 896, 1, 1, 224, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 2016, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 2016, 2, 2, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
8, 59, 91, 896, 1, 1, 896, 1, 1, conv_2d_nchw_fchw, bf16, f32
